student_id,test_id,game_type,attempt_idx,log_idx,axis,axis_weight,fine_skill,item_template_id,template_label,config_context_id,operation,operations_expected,operations_used,skill_subtype,question_type,format,num_digits,complexity_level,boundary_type,difficulty_zone,sequence_length,comparison_type,order_direction,decomposition_parts,has_zero_place,place_value_pattern,num_options,num_steps,num_pairs,display_time,max_number_range,min_num_compositions,correct,time_spent_ms,answer_time_category,is_slow,mistake_type,started_at,finished_at,session_finished,definition_order,config_found,config_source,sparse_template,template_attempts,template_students,runtime_question,runtime_selected,runtime_answered,runtime_correct_answer,runtime_expected,runtime_given,runtime_options,runtime_numbers,runtime_left,runtime_right,runtime_number,config_json
stu_1777023762305_6832,test_1777023978840_kask7x7,identify_place_value,0,2,number_sense,1.0,place_value_identification,identify_place_value__2digits__all_digits_distinct,identify place value | PlaceValue | PlaceValue | 2 digits,identify_place_value__cfg_range2,,,,PlaceValue,PlaceValue,Visual,2.0,easy,,,,,,,,all_digits_distinct,,,,,2,,1,4012,fast,0,,2026-04-24T10:45:44.864Z,2026-04-24T10:45:52.749Z,True,1,1,test_definition,False,98,18,,,,,"{""pos_0"": 5, ""pos_1"": 6}","{""pos_0"": 5, ""pos_1"": 6}",,,,,56,"{""maxNumberRange"": 2, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,identify_place_value,0,3,number_sense,1.0,place_value_identification,identify_place_value__2digits__all_digits_distinct,identify place value | PlaceValue | PlaceValue | 2 digits,identify_place_value__cfg_range2,,,,PlaceValue,PlaceValue,Visual,2.0,easy,,,,,,,,all_digits_distinct,,,,,2,,1,7878,fast,0,,2026-04-24T10:45:44.864Z,2026-04-24T10:45:52.749Z,True,1,1,test_definition,False,98,18,,,,,"{""pos_0"": 2, ""pos_1"": 3}","{""pos_0"": 2, ""pos_1"": 3}",,,,,23,"{""maxNumberRange"": 2, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,0,0,sequential_thinking,0.7,number_ordering,order_numbers__desc__seq2__2digits,order numbers | Ordering_desc | Ordering | desc | 2 digits | sequence 2,order_numbers__cfg_range2__maxseq7,,,,Ordering_desc,Ordering,Visual,2.0,easy,,,2.0,,desc,,,,,,,,2,,1,7960,fast,0,,2026-04-24T10:44:24.844Z,2026-04-24T10:44:51.384Z,True,0,1,test_definition,False,8,7,,,,,,,,"[18, 68]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,0,0,number_sense,0.3,number_ordering,order_numbers__desc__seq2__2digits,order numbers | Ordering_desc | Ordering | desc | 2 digits | sequence 2,order_numbers__cfg_range2__maxseq7,,,,Ordering_desc,Ordering,Visual,2.0,easy,,,2.0,,desc,,,,,,,,2,,1,7960,fast,0,,2026-04-24T10:44:24.844Z,2026-04-24T10:44:51.384Z,True,0,1,test_definition,False,8,7,,,,,,,,"[18, 68]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,0,1,sequential_thinking,0.7,number_ordering,order_numbers__desc__seq2__2digits,order numbers | Ordering_desc | Ordering | desc | 2 digits | sequence 2,order_numbers__cfg_range2__maxseq7,,,,Ordering_desc,Ordering,Visual,2.0,easy,,,2.0,,desc,,,,,,,,2,,1,8211,fast,0,,2026-04-24T10:44:24.844Z,2026-04-24T10:44:51.384Z,True,0,1,test_definition,False,8,7,,,,,,,,"[11, 86]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,0,1,number_sense,0.3,number_ordering,order_numbers__desc__seq2__2digits,order numbers | Ordering_desc | Ordering | desc | 2 digits | sequence 2,order_numbers__cfg_range2__maxseq7,,,,Ordering_desc,Ordering,Visual,2.0,easy,,,2.0,,desc,,,,,,,,2,,1,8211,fast,0,,2026-04-24T10:44:24.844Z,2026-04-24T10:44:51.384Z,True,0,1,test_definition,False,8,7,,,,,,,,"[11, 86]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,0,2,sequential_thinking,0.7,number_ordering,order_numbers__asc__seq3__2digits,order numbers | Ordering_asc | Ordering | asc | 2 digits | sequence 3,order_numbers__cfg_range2__maxseq7,,,,Ordering_asc,Ordering,Visual,2.0,easy,,,3.0,,asc,,,,,,,,2,,0,10356,fast,0,ReversedDescending,2026-04-24T10:44:24.844Z,2026-04-24T10:44:51.384Z,True,0,1,test_definition,False,8,7,,,,,,,,"[14, 97, 19]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,0,2,number_sense,0.3,number_ordering,order_numbers__asc__seq3__2digits,order numbers | Ordering_asc | Ordering | asc | 2 digits | sequence 3,order_numbers__cfg_range2__maxseq7,,,,Ordering_asc,Ordering,Visual,2.0,easy,,,3.0,,asc,,,,,,,,2,,0,10356,fast,0,ReversedDescending,2026-04-24T10:44:24.844Z,2026-04-24T10:44:51.384Z,True,0,1,test_definition,False,8,7,,,,,,,,"[14, 97, 19]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,1,0,sequential_thinking,0.7,number_ordering,order_numbers__desc__seq4__1digits,order numbers | Ordering_desc | Ordering | desc | 1 digits | sequence 4,order_numbers__cfg_range2__maxseq7,,,,Ordering_desc,Ordering,Visual,1.0,very-easy,,,4.0,,desc,,,,,,,,2,,1,18922,fast,0,,2026-04-24T10:44:51.620Z,2026-04-24T10:45:25.656Z,True,0,1,test_definition,True,1,1,,,,,,,,"[7, 1, 4, 6]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,1,0,number_sense,0.3,number_ordering,order_numbers__desc__seq4__1digits,order numbers | Ordering_desc | Ordering | desc | 1 digits | sequence 4,order_numbers__cfg_range2__maxseq7,,,,Ordering_desc,Ordering,Visual,1.0,very-easy,,,4.0,,desc,,,,,,,,2,,1,18922,fast,0,,2026-04-24T10:44:51.620Z,2026-04-24T10:45:25.656Z,True,0,1,test_definition,True,1,1,,,,,,,,"[7, 1, 4, 6]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,1,1,sequential_thinking,0.7,number_ordering,order_numbers__asc__seq3__1digits,order numbers | Ordering_asc | Ordering | asc | 1 digits | sequence 3,order_numbers__cfg_range2__maxseq7,,,,Ordering_asc,Ordering,Visual,1.0,very-easy,,,3.0,,asc,,,,,,,,2,,1,7190,fast,0,,2026-04-24T10:44:51.620Z,2026-04-24T10:45:25.656Z,True,0,1,test_definition,True,1,1,,,,,,,,"[4, 8, 2]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,1,1,number_sense,0.3,number_ordering,order_numbers__asc__seq3__1digits,order numbers | Ordering_asc | Ordering | asc | 1 digits | sequence 3,order_numbers__cfg_range2__maxseq7,,,,Ordering_asc,Ordering,Visual,1.0,very-easy,,,3.0,,asc,,,,,,,,2,,1,7190,fast,0,,2026-04-24T10:44:51.620Z,2026-04-24T10:45:25.656Z,True,0,1,test_definition,True,1,1,,,,,,,,"[4, 8, 2]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,1,2,sequential_thinking,0.7,number_ordering,order_numbers__asc__seq4__1digits,order numbers | Ordering_asc | Ordering | asc | 1 digits | sequence 4,order_numbers__cfg_range2__maxseq7,,,,Ordering_asc,Ordering,Visual,1.0,very-easy,,,4.0,,asc,,,,,,,,2,,1,7908,fast,0,,2026-04-24T10:44:51.620Z,2026-04-24T10:45:25.656Z,True,0,1,test_definition,True,1,1,,,,,,,,"[7, 2, 1, 8]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,order_numbers,1,2,number_sense,0.3,number_ordering,order_numbers__asc__seq4__1digits,order numbers | Ordering_asc | Ordering | asc | 1 digits | sequence 4,order_numbers__cfg_range2__maxseq7,,,,Ordering_asc,Ordering,Visual,1.0,very-easy,,,4.0,,asc,,,,,,,,2,,1,7908,fast,0,,2026-04-24T10:44:51.620Z,2026-04-24T10:45:25.656Z,True,0,1,test_definition,True,1,1,,,,,,,,"[7, 2, 1, 8]",,,,"{""maxNumberRange"": 2, ""maxNumbersInSequence"": 7, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,vertical_operations,0,0,arithmetic_fluency,1.0,procedural_fluency,vertical_operations__AdditionWithCarry__4digits,vertical operations | AdditionWithCarry | Addition | VerticalOperation | 4 digits,vertical_operations__cfg_range4__ops_Addition-Subtraction__carryTrue__borrowTrue__mulstepFalse__divstepFalse,Addition,,,AdditionWithCarry,VerticalOperation,Vertical,4.0,hard,,,,,,,,,,,,,4,,1,44349,fast,0,,2026-04-24T10:46:37.398Z,2026-04-24T10:47:37.057Z,True,3,1,test_definition,False,17,14,3167 Addition 5286,,8453,8453,,,,,,,,"{""allowBorrow"": true, ""allowCarry"": true, ""allowMultiStepDiv"": false, ""allowMultiStepMul"": false, ""maxNumberRange"": 4, ""operationCounts"": {""Addition"": 1, ""Division"": 0, ""Multiplication"": 0, ""Subtraction"": 1}, ""operationsAllowed"": [""Addition"", ""Subtraction""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1777023978840_kask7x7,vertical_operations,0,1,arithmetic_fluency,1.0,procedural_fluency,vertical_operations__AdditionWithCarry__4digits,vertical operations | AdditionWithCarry | Addition | VerticalOperation | 4 digits,vertical_operations__cfg_range4__ops_Addition-Subtraction__carryTrue__borrowTrue__mulstepFalse__divstepFalse,Addition,,,AdditionWithCarry,VerticalOperation,Vertical,4.0,hard,,,,,,,,,,,,,4,,1,15310,fast,0,,2026-04-24T10:46:37.398Z,2026-04-24T10:47:37.057Z,True,3,1,test_definition,False,17,14,4473 Addition 4164,,8637,8637,,,,,,,,"{""allowBorrow"": true, ""allowCarry"": true, ""allowMultiStepDiv"": false, ""allowMultiStepMul"": false, ""maxNumberRange"": 4, ""operationCounts"": {""Addition"": 1, ""Division"": 0, ""Multiplication"": 0, ""Subtraction"": 1}, ""operationsAllowed"": [""Addition"", ""Subtraction""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,0,arithmetic_fluency,0.4,operation_identification_from_context,choose_answer__Subtraction__OneStepProblem__5digits__4options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 5 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Subtraction,Subtraction,Subtraction,OneStepProblem,OneStepProblem,Horizontal,5.0,hard,,,,,,,,,4.0,,,,5,,1,17454,medium,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,8,6,كان لديك 13811 تفاحة وأكلت 1491. كم بقي؟,13811 - 1491,,,,,"[{""correct"": false, ""text"": ""13811 × 1491""}, {""correct"": false, ""text"": ""1491 - 13811""}, {""correct"": true, ""text"": ""13811 - 1491""}, {""correct"": false, ""text"": ""13811 + 1491""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,0,number_sense,0.4,operation_identification_from_context,choose_answer__Subtraction__OneStepProblem__5digits__4options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 5 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Subtraction,Subtraction,Subtraction,OneStepProblem,OneStepProblem,Horizontal,5.0,hard,,,,,,,,,4.0,,,,5,,1,17454,medium,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,8,6,كان لديك 13811 تفاحة وأكلت 1491. كم بقي؟,13811 - 1491,,,,,"[{""correct"": false, ""text"": ""13811 × 1491""}, {""correct"": false, ""text"": ""1491 - 13811""}, {""correct"": true, ""text"": ""13811 - 1491""}, {""correct"": false, ""text"": ""13811 + 1491""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,0,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Subtraction__OneStepProblem__5digits__4options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 5 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Subtraction,Subtraction,Subtraction,OneStepProblem,OneStepProblem,Horizontal,5.0,hard,,,,,,,,,4.0,,,,5,,1,17454,medium,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,8,6,كان لديك 13811 تفاحة وأكلت 1491. كم بقي؟,13811 - 1491,,,,,"[{""correct"": false, ""text"": ""13811 × 1491""}, {""correct"": false, ""text"": ""1491 - 13811""}, {""correct"": true, ""text"": ""13811 - 1491""}, {""correct"": false, ""text"": ""13811 + 1491""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,1,arithmetic_fluency,0.4,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__4options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2.0,easy,,,,,,,,,4.0,,,,5,,1,15733,medium,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,18,12,أشترى أحمد 12 تذكرة سينما، سعر التذكرة الواحدة 50 درهما. كم دفع أحمد في المجمل؟,12 × 50,,,,,"[{""correct"": false, ""text"": ""600 ÷ 12""}, {""correct"": false, ""text"": ""50 - 12""}, {""correct"": true, ""text"": ""12 × 50""}, {""correct"": false, ""text"": ""12 + 50""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,1,number_sense,0.4,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__4options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2.0,easy,,,,,,,,,4.0,,,,5,,1,15733,medium,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,18,12,أشترى أحمد 12 تذكرة سينما، سعر التذكرة الواحدة 50 درهما. كم دفع أحمد في المجمل؟,12 × 50,,,,,"[{""correct"": false, ""text"": ""600 ÷ 12""}, {""correct"": false, ""text"": ""50 - 12""}, {""correct"": true, ""text"": ""12 × 50""}, {""correct"": false, ""text"": ""12 + 50""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,1,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__4options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2.0,easy,,,,,,,,,4.0,,,,5,,1,15733,medium,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,18,12,أشترى أحمد 12 تذكرة سينما، سعر التذكرة الواحدة 50 درهما. كم دفع أحمد في المجمل؟,12 × 50,,,,,"[{""correct"": false, ""text"": ""600 ÷ 12""}, {""correct"": false, ""text"": ""50 - 12""}, {""correct"": true, ""text"": ""12 × 50""}, {""correct"": false, ""text"": ""12 + 50""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,2,arithmetic_fluency,0.4,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2.0,easy,,,,,,,,,3.0,,,,5,,1,6783,fast,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,50,16,أشترى علي 5 كتب، كل كتاب يكلف 70 درهمًا. كم دفع علي في المجمل؟,70 × 5,,,,,"[{""correct"": false, ""text"": ""350 ÷ 5""}, {""correct"": false, ""text"": ""70 + 5""}, {""correct"": true, ""text"": ""70 × 5""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,2,number_sense,0.4,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2.0,easy,,,,,,,,,3.0,,,,5,,1,6783,fast,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,50,16,أشترى علي 5 كتب، كل كتاب يكلف 70 درهمًا. كم دفع علي في المجمل؟,70 × 5,,,,,"[{""correct"": false, ""text"": ""350 ÷ 5""}, {""correct"": false, ""text"": ""70 + 5""}, {""correct"": true, ""text"": ""70 × 5""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,2,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2.0,easy,,,,,,,,,3.0,,,,5,,1,6783,fast,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,50,16,أشترى علي 5 كتب، كل كتاب يكلف 70 درهمًا. كم دفع علي في المجمل؟,70 × 5,,,,,"[{""correct"": false, ""text"": ""350 ÷ 5""}, {""correct"": false, ""text"": ""70 + 5""}, {""correct"": true, ""text"": ""70 × 5""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,3,arithmetic_fluency,0.4,operation_identification_from_context,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__4options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 3 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Subtraction-Multiplication,Subtraction-Multiplication,Subtraction,MultiStepProblem,MultiStepProblem,Horizontal,3.0,medium,,,,,,,,,4.0,,,,5,,0,14295,medium,0,MisidentifiedOperation,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,8,6,إذا كنت قد وفرت 300 درهمًا، واشتريت 2 أحذية ب 80 درهمًا لكل منهما. كم تبقى معك من المال؟,300 - 80,,,,,"[{""correct"": true, ""text"": ""300 - (2 × 80)""}, {""correct"": false, ""text"": ""2 × 80""}, {""correct"": false, ""text"": ""160 + 80""}, {""correct"": false, ""text"": ""300 - 80""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,3,number_sense,0.4,operation_identification_from_context,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__4options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 3 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Subtraction-Multiplication,Subtraction-Multiplication,Subtraction,MultiStepProblem,MultiStepProblem,Horizontal,3.0,medium,,,,,,,,,4.0,,,,5,,0,14295,medium,0,MisidentifiedOperation,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,8,6,إذا كنت قد وفرت 300 درهمًا، واشتريت 2 أحذية ب 80 درهمًا لكل منهما. كم تبقى معك من المال؟,300 - 80,,,,,"[{""correct"": true, ""text"": ""300 - (2 × 80)""}, {""correct"": false, ""text"": ""2 × 80""}, {""correct"": false, ""text"": ""160 + 80""}, {""correct"": false, ""text"": ""300 - 80""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,3,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__4options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 3 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Subtraction-Multiplication,Subtraction-Multiplication,Subtraction,MultiStepProblem,MultiStepProblem,Horizontal,3.0,medium,,,,,,,,,4.0,,,,5,,0,14295,medium,0,MisidentifiedOperation,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,8,6,إذا كنت قد وفرت 300 درهمًا، واشتريت 2 أحذية ب 80 درهمًا لكل منهما. كم تبقى معك من المال؟,300 - 80,,,,,"[{""correct"": true, ""text"": ""300 - (2 × 80)""}, {""correct"": false, ""text"": ""2 × 80""}, {""correct"": false, ""text"": ""160 + 80""}, {""correct"": false, ""text"": ""300 - 80""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,4,arithmetic_fluency,0.4,operation_identification_from_context,choose_answer__Subtraction__OneStepProblem__5digits__4options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 5 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Subtraction,Subtraction,Subtraction,OneStepProblem,OneStepProblem,Horizontal,5.0,hard,,,,,,,,,4.0,,,,5,,1,8824,fast,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,8,6,كان لديك 79915 تفاحة وأكلت 77014. كم بقي؟,79915 - 77014,,,,,"[{""correct"": false, ""text"": ""79915 × 77014""}, {""correct"": false, ""text"": ""77014 - 79915""}, {""correct"": true, ""text"": ""79915 - 77014""}, {""correct"": false, ""text"": ""79915 + 77014""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,choose_answer,0,4,number_sense,0.4,operation_identification_from_context,choose_answer__Subtraction__OneStepProblem__5digits__4options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 5 digits,choose_answer__cfg_range5__ops_Addition-Subtraction-Multiplication-Division__options4,Subtraction,Subtraction,Subtraction,OneStepProblem,OneStepProblem,Horizontal,5.0,hard,,,,,,,,,4.0,,,,5,,1,8824,fast,0,,2026-06-12T11:14:40.834Z,2026-06-12T11:15:43.923Z,True,2,1,test_definition,False,8,6,كان لديك 79915 تفاحة وأكلت 77014. كم بقي؟,79915 - 77014,,,,,"[{""correct"": false, ""text"": ""79915 × 77014""}, {""correct"": false, ""text"": ""77014 - 79915""}, {""correct"": true, ""text"": ""79915 - 77014""}, {""correct"": false, ""text"": ""79915 + 77014""}]",,,,,"{""maxNumberRange"": 5, ""numOptions"": 4, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
