student_id,test_id,game_type,attempt_idx,log_idx,axis,axis_weight,fine_skill,item_template_id,template_label,config_context_id,operation,operations_expected,operations_used,skill_subtype,question_type,format,num_digits,complexity_level,boundary_type,difficulty_zone,sequence_length,comparison_type,order_direction,decomposition_parts,has_zero_place,place_value_pattern,num_options,num_steps,num_pairs,display_time,max_number_range,min_num_compositions,correct,time_spent_ms,answer_time_category,is_slow,mistake_type,started_at,finished_at,definition_order,config_found,config_source,sparse_template,template_attempts,template_students,runtime_question,runtime_selected,runtime_answered,runtime_correct_answer,runtime_expected,runtime_given,runtime_options,runtime_numbers,runtime_left,runtime_right,runtime_number,config_json
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,0,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 3 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Subtraction-Multiplication,Subtraction-Multiplication,Addition,MultiStepProblem,MultiStepProblem,Horizontal,3,medium,,,,,,,,,3.0,,,,3,,0,5229,fast,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,11,8,إذا كنت قد وفرت 300 درهمًا، واشتريت 2 أحذية ب 80 درهمًا لكل منهما. كم تبقى معك من المال؟,160 + 80,,,,,"[{""correct"": false, ""text"": ""160 + 80""}, {""correct"": false, ""text"": ""300 - 80""}, {""correct"": true, ""text"": ""300 - (2 × 80)""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,1,arithmetic_fluency,0.6,operation_identification_from_context,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 3 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Subtraction-Multiplication,Subtraction-Multiplication,Subtraction-Multiplication,MultiStepProblem,MultiStepProblem,Horizontal,3,medium,,,,,,,,,3.0,,,,3,,1,51793,slow,1,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,11,8,أحمد لديه 150 درهمًا. اشترى 3 كتب، كل كتاب يكلف 40 درهمًا. كم تبقى معه؟,150 - (3 × 40),,,,,"[{""correct"": false, ""text"": ""3 × 40""}, {""correct"": true, ""text"": ""150 - (3 × 40)""}, {""correct"": false, ""text"": ""150 - 40""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,1,number_sense,0.2,operation_identification_from_context,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 3 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Subtraction-Multiplication,Subtraction-Multiplication,Subtraction-Multiplication,MultiStepProblem,MultiStepProblem,Horizontal,3,medium,,,,,,,,,3.0,,,,3,,1,51793,slow,1,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,11,8,أحمد لديه 150 درهمًا. اشترى 3 كتب، كل كتاب يكلف 40 درهمًا. كم تبقى معه؟,150 - (3 × 40),,,,,"[{""correct"": false, ""text"": ""3 × 40""}, {""correct"": true, ""text"": ""150 - (3 × 40)""}, {""correct"": false, ""text"": ""150 - 40""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,1,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 3 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Subtraction-Multiplication,Subtraction-Multiplication,Subtraction-Multiplication,MultiStepProblem,MultiStepProblem,Horizontal,3,medium,,,,,,,,,3.0,,,,3,,1,51793,slow,1,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,11,8,أحمد لديه 150 درهمًا. اشترى 3 كتب، كل كتاب يكلف 40 درهمًا. كم تبقى معه؟,150 - (3 × 40),,,,,"[{""correct"": false, ""text"": ""3 × 40""}, {""correct"": true, ""text"": ""150 - (3 × 40)""}, {""correct"": false, ""text"": ""150 - 40""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,2,arithmetic_fluency,0.6,operation_identification_from_context,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 3 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Subtraction,Subtraction,Subtraction,OneStepProblem,OneStepProblem,Horizontal,3,medium,,,,,,,,,3.0,,,,3,,1,21461,slow,1,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,True,4,4,إذا كان لديك 100 درهم وأعطيت صديقك 25 درهما، كم تبقى لديك؟,100 - 25,,,,,"[{""correct"": false, ""text"": ""75 + 25""}, {""correct"": false, ""text"": ""25 × 4""}, {""correct"": true, ""text"": ""100 - 25""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,2,number_sense,0.2,operation_identification_from_context,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 3 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Subtraction,Subtraction,Subtraction,OneStepProblem,OneStepProblem,Horizontal,3,medium,,,,,,,,,3.0,,,,3,,1,21461,slow,1,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,True,4,4,إذا كان لديك 100 درهم وأعطيت صديقك 25 درهما، كم تبقى لديك؟,100 - 25,,,,,"[{""correct"": false, ""text"": ""75 + 25""}, {""correct"": false, ""text"": ""25 × 4""}, {""correct"": true, ""text"": ""100 - 25""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,2,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 3 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Subtraction,Subtraction,Subtraction,OneStepProblem,OneStepProblem,Horizontal,3,medium,,,,,,,,,3.0,,,,3,,1,21461,slow,1,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,True,4,4,إذا كان لديك 100 درهم وأعطيت صديقك 25 درهما، كم تبقى لديك؟,100 - 25,,,,,"[{""correct"": false, ""text"": ""75 + 25""}, {""correct"": false, ""text"": ""25 × 4""}, {""correct"": true, ""text"": ""100 - 25""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,3,arithmetic_fluency,0.6,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Subtraction,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,14892,medium,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,أشترى أحمد 12 تذكرة سينما، سعر التذكرة الواحدة 50 درهما. كم دفع أحمد في المجمل؟,50 - 12,,,,,"[{""correct"": false, ""text"": ""50 - 12""}, {""correct"": true, ""text"": ""12 × 50""}, {""correct"": false, ""text"": ""600 ÷ 12""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,3,number_sense,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Subtraction,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,14892,medium,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,أشترى أحمد 12 تذكرة سينما، سعر التذكرة الواحدة 50 درهما. كم دفع أحمد في المجمل؟,50 - 12,,,,,"[{""correct"": false, ""text"": ""50 - 12""}, {""correct"": true, ""text"": ""12 × 50""}, {""correct"": false, ""text"": ""600 ÷ 12""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,3,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Subtraction,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,14892,medium,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,أشترى أحمد 12 تذكرة سينما، سعر التذكرة الواحدة 50 درهما. كم دفع أحمد في المجمل؟,50 - 12,,,,,"[{""correct"": false, ""text"": ""50 - 12""}, {""correct"": true, ""text"": ""12 × 50""}, {""correct"": false, ""text"": ""600 ÷ 12""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,4,arithmetic_fluency,0.6,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Addition,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,1268,fast,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 + 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,4,number_sense,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Addition,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,1268,fast,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 + 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,4,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Addition,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,1268,fast,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 + 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,5,arithmetic_fluency,0.6,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Addition,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,1845,fast,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 + 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,5,number_sense,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Addition,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,1845,fast,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 + 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,5,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Addition,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,1845,fast,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 + 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,6,arithmetic_fluency,0.6,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Addition,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,1131,fast,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 + 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,6,number_sense,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Addition,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,1131,fast,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 + 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,6,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Addition,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,0,1131,fast,0,MisidentifiedOperation,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 + 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,7,arithmetic_fluency,0.6,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,1,8294,fast,0,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 × 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,7,number_sense,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,1,8294,fast,0,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 × 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,7,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,1,8294,fast,0,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 × 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,8,arithmetic_fluency,0.6,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,1,5504,fast,0,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 × 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,8,number_sense,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,1,5504,fast,0,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 × 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1777023761689_8905,test_1777023978840_kask7x7,choose_answer,0,8,sequential_thinking,0.2,operation_identification_from_context,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 2 digits,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,Multiplication,Multiplication,Multiplication,OneStepProblem,OneStepProblem,Horizontal,2,easy,,,,,,,,,3.0,,,,3,,1,5504,fast,0,,2026-04-24T10:49:23.232Z,2026-04-24T10:51:36.184Z,2,1,test_definition,False,36,12,في مستودع هناك 15 صندوقًا، وكل صندوق يحتوي على 35 قطعة. كم عدد القطع في المستودع؟,15 × 35,,,,,"[{""correct"": false, ""text"": ""15 + 35""}, {""correct"": false, ""text"": ""525 ÷ 15""}, {""correct"": true, ""text"": ""15 × 35""}]",,,,,"{""maxNumberRange"": 3, ""numOptions"": 3, ""numQuestions"": 5, ""operationsAllowed"": [""Addition"", ""Subtraction"", ""Multiplication"", ""Division""], ""requiredCorrectAnswersMinimumPercent"": 75}"
