item_template_id,template_label,game_type,axis,fine_skill,config_context_id,attempts,students,tests,accuracy,slow_rate,sparse_template,num_digits,complexity_level,operation,skill_subtype,boundary_type,comparison_type,order_direction,sequence_length
compare_numbers__Greater__2digits,compare numbers | Greater | Comparison | Greater | 2 digits,compare_numbers,comparison_skill,number_comparison,compare_numbers__cfg_range3,2,2,2,0.0,0.5,True,2,easy,,Greater,,Greater,,
compare_numbers__Less__2digits,compare numbers | Less | Comparison | Less | 2 digits,compare_numbers,comparison_skill,number_comparison,compare_numbers__cfg_range3,2,2,2,0.5,0.0,True,2,easy,,Less,,Less,,
find_previous_next_number__1digits__low_number_edge,find previous next number | PreviousAndNext | Sequence | low_number_edge | 1 digits,find_previous_next_number,sequential_thinking,previous_next_number,find_previous_next_number__cfg_range3,2,2,2,1.0,0.0,True,1,very-easy,,PreviousAndNext,low_number_edge,,,
find_previous_next_number__4digits__normal_range,find previous next number | PreviousAndNext | Sequence | normal_range | 4 digits,find_previous_next_number,sequential_thinking,previous_next_number,find_previous_next_number__cfg_range5,2,2,1,1.0,0.0,True,4,hard,,PreviousAndNext,normal_range,,,
identify_place_value__2digits__all_digits_same,identify place value | PlaceValue | PlaceValue | 2 digits,identify_place_value,number_sense,place_value_identification,identify_place_value__cfg_range2,2,2,1,1.0,0.0,True,2,easy,,PlaceValue,,,,
order_numbers__asc__seq2__2digits,order numbers | Ordering_asc | Ordering | asc | 2 digits | sequence 2,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,2,2,1,1.0,0.0,True,2,easy,,Ordering_asc,,,asc,2.0
order_numbers__asc__seq4__2digits,order numbers | Ordering_asc | Ordering | asc | 2 digits | sequence 4,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,2,2,1,1.0,0.0,True,2,easy,,Ordering_asc,,,asc,4.0
order_numbers__asc__seq4__3digits,order numbers | Ordering_asc | Ordering | asc | 3 digits | sequence 4,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range3__maxseq5,2,2,1,1.0,0.0,True,3,medium,,Ordering_asc,,,asc,4.0
order_numbers__asc__seq6__6digits,order numbers | Ordering_asc | Ordering | asc | 6 digits | sequence 6,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range6__maxseq7,2,2,1,0.5,0.0,True,6,hard,,Ordering_asc,,,asc,6.0
order_numbers__desc__seq2__3digits,order numbers | Ordering_desc | Ordering | desc | 3 digits | sequence 2,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range3__maxseq5,2,2,1,0.5,0.0,True,3,medium,,Ordering_desc,,,desc,2.0
order_numbers__desc__seq6__2digits,order numbers | Ordering_desc | Ordering | desc | 2 digits | sequence 6,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,2,2,1,0.5,0.0,True,2,easy,,Ordering_desc,,,desc,6.0
identify_place_value__2digits__all_digits_same,identify place value | PlaceValue | PlaceValue | 2 digits,identify_place_value,number_sense,place_value_identification,identify_place_value__cfg_range3,2,1,1,1.0,0.0,True,2,easy,,PlaceValue,,,,
identify_place_value__3digits__all_digits_distinct,identify place value | PlaceValue | PlaceValue | 3 digits,identify_place_value,number_sense,place_value_identification,identify_place_value__cfg_range3,2,1,1,1.0,0.0,True,3,medium,,PlaceValue,,,,
order_numbers__asc__seq3__3digits,order numbers | Ordering_asc | Ordering | asc | 3 digits | sequence 3,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range3__maxseq5,2,1,1,0.5,0.0,True,3,medium,,Ordering_asc,,,asc,3.0
order_numbers__desc__seq5__1digits,order numbers | Ordering_desc | Ordering | desc | 1 digits | sequence 5,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,2,1,1,1.0,0.0,True,1,very-easy,,Ordering_desc,,,desc,5.0
write_number_in_letters__3digits__langar,write number in letters | WrittenNumberProduction | NumberWriting | 3 digits,write_number_in_letters,number_sense,number_writing,write_number_in_letters__cfg_range3,2,1,1,1.0,0.0,True,3,medium,,WrittenNumberProduction,,,,
choose_answer__Addition__OneStepProblem__1digits__4options,choose answer | OneStepProblem | Addition | OneStepProblem | 1 digits,choose_answer,arithmetic_fluency,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,0.0,True,1,very-easy,Addition,OneStepProblem,,,,
choose_answer__Addition__OneStepProblem__1digits__4options,choose answer | OneStepProblem | Addition | OneStepProblem | 1 digits,choose_answer,number_sense,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,0.0,True,1,very-easy,Addition,OneStepProblem,,,,
choose_answer__Addition__OneStepProblem__1digits__4options,choose answer | OneStepProblem | Addition | OneStepProblem | 1 digits,choose_answer,sequential_thinking,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,0.0,True,1,very-easy,Addition,OneStepProblem,,,,
choose_answer__Multiplication__OneStepProblem__1digits__4options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 1 digits,choose_answer,arithmetic_fluency,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,0.0,True,1,very-easy,Multiplication,OneStepProblem,,,,
choose_answer__Multiplication__OneStepProblem__1digits__4options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 1 digits,choose_answer,number_sense,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,0.0,True,1,very-easy,Multiplication,OneStepProblem,,,,
choose_answer__Multiplication__OneStepProblem__1digits__4options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 1 digits,choose_answer,sequential_thinking,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,0.0,True,1,very-easy,Multiplication,OneStepProblem,,,,
choose_answer__Multiplication__OneStepProblem__3digits__4options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 3 digits,choose_answer,arithmetic_fluency,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,1.0,True,3,medium,Multiplication,OneStepProblem,,,,
choose_answer__Multiplication__OneStepProblem__3digits__4options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 3 digits,choose_answer,number_sense,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,1.0,True,3,medium,Multiplication,OneStepProblem,,,,
choose_answer__Multiplication__OneStepProblem__3digits__4options,choose answer | OneStepProblem | Multiplication | OneStepProblem | 3 digits,choose_answer,sequential_thinking,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,1.0,True,3,medium,Multiplication,OneStepProblem,,,,
choose_answer__Subtraction-Multiplication__MultiStepProblem__2digits__3options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 2 digits,choose_answer,arithmetic_fluency,operation_identification_from_context,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,1,1,1,1.0,0.0,True,2,easy,Subtraction-Multiplication,MultiStepProblem,,,,
choose_answer__Subtraction-Multiplication__MultiStepProblem__2digits__3options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 2 digits,choose_answer,number_sense,operation_identification_from_context,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,1,1,1,1.0,0.0,True,2,easy,Subtraction-Multiplication,MultiStepProblem,,,,
choose_answer__Subtraction-Multiplication__MultiStepProblem__2digits__3options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 2 digits,choose_answer,sequential_thinking,operation_identification_from_context,choose_answer__cfg_range3__ops_Addition-Subtraction-Multiplication-Division__options3,1,1,1,1.0,0.0,True,2,easy,Subtraction-Multiplication,MultiStepProblem,,,,
choose_answer__Subtraction-Multiplication__MultiStepProblem__2digits__4options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 2 digits,choose_answer,arithmetic_fluency,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,1.0,True,2,easy,Subtraction-Multiplication,MultiStepProblem,,,,
choose_answer__Subtraction-Multiplication__MultiStepProblem__2digits__4options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 2 digits,choose_answer,number_sense,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,1.0,True,2,easy,Subtraction-Multiplication,MultiStepProblem,,,,
choose_answer__Subtraction-Multiplication__MultiStepProblem__2digits__4options,choose answer | MultiStepProblem | Subtraction-Multiplication | MultiStepProblem | 2 digits,choose_answer,sequential_thinking,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,1.0,True,2,easy,Subtraction-Multiplication,MultiStepProblem,,,,
choose_answer__Subtraction__OneStepProblem__2digits__4options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 2 digits,choose_answer,arithmetic_fluency,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,0.0,True,2,easy,Subtraction,OneStepProblem,,,,
choose_answer__Subtraction__OneStepProblem__2digits__4options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 2 digits,choose_answer,number_sense,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,0.0,True,2,easy,Subtraction,OneStepProblem,,,,
choose_answer__Subtraction__OneStepProblem__2digits__4options,choose answer | OneStepProblem | Subtraction | OneStepProblem | 2 digits,choose_answer,sequential_thinking,operation_identification_from_context,choose_answer__cfg_range6__ops_Addition-Subtraction-Multiplication-Division__options4,1,1,1,1.0,0.0,True,2,easy,Subtraction,OneStepProblem,,,,
find_previous_next_number__2digits__tens_transition,find previous next number | PreviousAndNext | Sequence | tens_transition | 2 digits,find_previous_next_number,sequential_thinking,previous_next_number,find_previous_next_number__cfg_range3,1,1,1,1.0,0.0,True,2,easy,,PreviousAndNext,tens_transition,,,
find_previous_next_number__4digits__hundreds_transition,find previous next number | PreviousAndNext | Sequence | hundreds_transition | 4 digits,find_previous_next_number,sequential_thinking,previous_next_number,find_previous_next_number__cfg_range5,1,1,1,0.0,0.0,True,4,hard,,PreviousAndNext,hundreds_transition,,,
find_previous_next_number__4digits__tens_transition,find previous next number | PreviousAndNext | Sequence | tens_transition | 4 digits,find_previous_next_number,sequential_thinking,previous_next_number,find_previous_next_number__cfg_range5,1,1,1,0.0,0.0,True,4,hard,,PreviousAndNext,tens_transition,,,
find_previous_next_number__5digits__tens_transition,find previous next number | PreviousAndNext | Sequence | tens_transition | 5 digits,find_previous_next_number,sequential_thinking,previous_next_number,find_previous_next_number__cfg_range5,1,1,1,1.0,0.0,True,5,hard,,PreviousAndNext,tens_transition,,,
identify_place_value__3digits__all_digits_same,identify place value | PlaceValue | PlaceValue | 3 digits,identify_place_value,number_sense,place_value_identification,identify_place_value__cfg_range3,1,1,1,1.0,0.0,True,3,medium,,PlaceValue,,,,
order_numbers__asc__seq2__6digits,order numbers | Ordering_asc | Ordering | asc | 6 digits | sequence 2,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range6__maxseq7,1,1,1,1.0,0.0,True,6,hard,,Ordering_asc,,,asc,2.0
order_numbers__asc__seq3__1digits,order numbers | Ordering_asc | Ordering | asc | 1 digits | sequence 3,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,1,1,1,1.0,0.0,True,1,very-easy,,Ordering_asc,,,asc,3.0
order_numbers__asc__seq4__1digits,order numbers | Ordering_asc | Ordering | asc | 1 digits | sequence 4,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,1,1,1,1.0,0.0,True,1,very-easy,,Ordering_asc,,,asc,4.0
order_numbers__asc__seq4__2digits,order numbers | Ordering_asc | Ordering | asc | 2 digits | sequence 4,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range3__maxseq5,1,1,1,1.0,0.0,True,2,easy,,Ordering_asc,,,asc,4.0
order_numbers__desc__seq3__2digits,order numbers | Ordering_desc | Ordering | desc | 2 digits | sequence 3,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,1,1,1,1.0,0.0,True,2,easy,,Ordering_desc,,,desc,3.0
order_numbers__desc__seq3__2digits,order numbers | Ordering_desc | Ordering | desc | 2 digits | sequence 3,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range3__maxseq5,1,1,1,1.0,0.0,True,2,easy,,Ordering_desc,,,desc,3.0
order_numbers__desc__seq3__3digits,order numbers | Ordering_desc | Ordering | desc | 3 digits | sequence 3,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range3__maxseq5,1,1,1,1.0,0.0,True,3,medium,,Ordering_desc,,,desc,3.0
order_numbers__desc__seq4__1digits,order numbers | Ordering_desc | Ordering | desc | 1 digits | sequence 4,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,1,1,1,1.0,0.0,True,1,very-easy,,Ordering_desc,,,desc,4.0
order_numbers__desc__seq4__2digits,order numbers | Ordering_desc | Ordering | desc | 2 digits | sequence 4,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,1,1,1,1.0,0.0,True,2,easy,,Ordering_desc,,,desc,4.0
order_numbers__desc__seq4__3digits,order numbers | Ordering_desc | Ordering | desc | 3 digits | sequence 4,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range3__maxseq5,1,1,1,1.0,0.0,True,3,medium,,Ordering_desc,,,desc,4.0
order_numbers__desc__seq4__6digits,order numbers | Ordering_desc | Ordering | desc | 6 digits | sequence 4,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range6__maxseq7,1,1,1,1.0,0.0,True,6,hard,,Ordering_desc,,,desc,4.0
order_numbers__desc__seq5__3digits,order numbers | Ordering_desc | Ordering | desc | 3 digits | sequence 5,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range3__maxseq5,1,1,1,1.0,0.0,True,3,medium,,Ordering_desc,,,desc,5.0
order_numbers__desc__seq5__6digits,order numbers | Ordering_desc | Ordering | desc | 6 digits | sequence 5,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range6__maxseq7,1,1,1,1.0,0.0,True,6,hard,,Ordering_desc,,,desc,5.0
order_numbers__desc__seq7__1digits,order numbers | Ordering_desc | Ordering | desc | 1 digits | sequence 7,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,1,1,1,0.0,0.0,True,1,very-easy,,Ordering_desc,,,desc,7.0
order_numbers__desc__seq7__2digits,order numbers | Ordering_desc | Ordering | desc | 2 digits | sequence 7,order_numbers,sequential_thinking,number_ordering,order_numbers__cfg_range2__maxseq7,1,1,1,1.0,0.0,True,2,easy,,Ordering_desc,,,desc,7.0
vertical_operations__MultiStepMultiplication__4digits,vertical operations | MultiStepMultiplication | Multiplication | VerticalOperation | 4 digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,vertical_operations__cfg_range3__ops_Addition-Subtraction-Multiplication__carryTrue__borrowTrue__mulstepTrue__divstepFalse,1,1,1,1.0,0.0,True,4,hard,Multiplication,MultiStepMultiplication,,,,
vertical_operations__SimpleAddition__2digits,vertical operations | SimpleAddition | Addition | VerticalOperation | 2 digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,vertical_operations__cfg_range2__ops_Addition-Subtraction__carryFalse__borrowFalse__mulstepFalse__divstepFalse,1,1,1,0.0,0.0,True,2,easy,Addition,SimpleAddition,,,,
vertical_operations__SimpleAddition__3digits,vertical operations | SimpleAddition | Addition | VerticalOperation | 3 digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,vertical_operations__cfg_range3__ops_Addition-Subtraction-Multiplication__carryTrue__borrowTrue__mulstepTrue__divstepFalse,1,1,1,1.0,0.0,True,3,medium,Addition,SimpleAddition,,,,
vertical_operations__SimpleSubtraction__2digits,vertical operations | SimpleSubtraction | Subtraction | VerticalOperation | 2 digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,vertical_operations__cfg_range2__ops_Addition-Subtraction__carryFalse__borrowFalse__mulstepFalse__divstepFalse,1,1,1,1.0,0.0,True,2,easy,Subtraction,SimpleSubtraction,,,,
vertical_operations__SimpleSubtraction__3digits,vertical operations | SimpleSubtraction | Subtraction | VerticalOperation | 3 digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,vertical_operations__cfg_range3__ops_Addition-Subtraction-Multiplication__carryTrue__borrowTrue__mulstepTrue__divstepFalse,1,1,1,1.0,0.0,True,3,medium,Subtraction,SimpleSubtraction,,,,
vertical_operations__SubtractionWithBorrow__2digits,vertical operations | SubtractionWithBorrow | Subtraction | VerticalOperation | 2 digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,vertical_operations__cfg_range4__ops_Addition-Subtraction__carryTrue__borrowTrue__mulstepFalse__divstepFalse,1,1,1,1.0,0.0,True,2,easy,Subtraction,SubtractionWithBorrow,,,,
