student_id,test_id,axis,fuzzy_score,fuzzy_coverage,membership_low,membership_medium,membership_high,fuzzy_confidence,evaluated_grade,fuzzy_rule_fires
stu_1777340052756_4794,test_1777341418390_7p46nbr,comparison_skill,50,0,0.0,0.6666666666666666,0.0,0.87,1.41,"{""rG1"": 0.4, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777340052756_4794,test_1777341418390_7p46nbr,visual_matching,50,0,0.0,0.6666666666666666,0.0,0.87,1.41,"{""rG1"": 0.4, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777340052756_4794,test_1777341418390_7p46nbr,audio_recognition,100,1,0.0,0.0,0.0,0.87,1.41,"{""rG1"": 0.4, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777340052928_1612,test_1777341418390_7p46nbr,arithmetic_fluency,98,1,0.0,0.0,0.1,0.87,5.01,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.05, ""rG6"": 0.05}"
stu_1777340052928_1612,test_1777341418390_7p46nbr,number_sense,99,1,0.0,0.0,0.05,0.87,5.01,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.05, ""rG6"": 0.05}"
stu_1777340052928_1612,test_1777341418390_7p46nbr,sequential_thinking,99,1,0.0,0.0,0.05,0.87,5.01,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.05, ""rG6"": 0.05}"
stu_1777340052928_1612,test_1777341418390_7p46nbr,comparison_skill,50,0,0.0,0.6666666666666666,0.0,0.87,5.01,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.05, ""rG6"": 0.05}"
stu_1777340052928_1612,test_1777341418390_7p46nbr,visual_matching,50,0,0.0,0.6666666666666666,0.0,0.87,5.01,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.05, ""rG6"": 0.05}"
stu_1777340052928_1612,test_1777341418390_7p46nbr,audio_recognition,100,1,0.0,0.0,0.0,0.87,5.01,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.05, ""rG6"": 0.05}"
stu_1777374905378_409,test_1777341418390_7p46nbr,arithmetic_fluency,30,1,0.4,0.0,0.0,0.87,1.41,"{""rG1"": 0.4, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777374905378_409,test_1777341418390_7p46nbr,number_sense,30,1,0.4,0.0,0.0,0.87,1.41,"{""rG1"": 0.4, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777374905378_409,test_1777341418390_7p46nbr,sequential_thinking,75,1,0.0,0.0,0.6666666666666666,0.87,1.41,"{""rG1"": 0.4, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777374905378_409,test_1777341418390_7p46nbr,comparison_skill,50,0,0.0,0.6666666666666666,0.0,0.87,1.41,"{""rG1"": 0.4, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777374905378_409,test_1777341418390_7p46nbr,visual_matching,50,0,0.0,0.6666666666666666,0.0,0.87,1.41,"{""rG1"": 0.4, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777374905378_409,test_1777341418390_7p46nbr,audio_recognition,100,1,0.0,0.0,0.0,0.87,1.41,"{""rG1"": 0.4, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
